epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
129,521.391,0.51474,0.32229,0.94172,0.92624,0.74087,0.80279,0.48969,1.53099,1.01504,2.14086,0.000523586,0.000523586,0.000523586
130,525.447,0.52498,0.31628,0.94091,0.91458,0.76251,0.82855,0.5019,1.54291,0.96962,2.14782,0.000516512,0.000516512,0.000516512
131,529.504,0.51515,0.31167,0.93221,0.8836,0.80454,0.83835,0.50328,1.57169,0.92749,2.19573,0.000509438,0.000509438,0.000509438
132,533.549,0.50466,0.30131,0.92749,0.91865,0.79034,0.85141,0.5191,1.52195,0.92887,2.13889,0.000502365,0.000502365,0.000502365
133,537.616,0.50419,0.30146,0.92418,0.90509,0.82674,0.86295,0.51721,1.53394,0.83869,2.16744,0.000495291,0.000495291,0.000495291
134,541.666,0.50852,0.3076,0.92514,0.90626,0.81937,0.8584,0.50661,1.50777,0.85209,2.136,0.000488218,0.000488218,0.000488218
135,545.719,0.50714,0.29676,0.92469,0.90985,0.79824,0.84465,0.50996,1.49608,0.92044,2.07885,0.000481144,0.000481144,0.000481144
136,549.722,0.48714,0.29216,0.91157,0.91926,0.78399,0.85084,0.51577,1.51056,0.93107,2.11584,0.000474071,0.000474071,0.000474071
137,553.685,0.49563,0.30858,0.92663,0.93983,0.73074,0.824,0.48837,1.51797,1.00781,2.14684,0.000466997,0.000466997,0.000466997
138,557.681,0.49431,0.29894,0.92625,0.90704,0.78852,0.84836,0.51118,1.53098,0.9458,2.14779,0.000459924,0.000459924,0.000459924
139,561.646,0.49377,0.29746,0.92162,0.90782,0.80366,0.84929,0.51149,1.5208,0.93732,2.14691,0.00045285,0.00045285,0.00045285
140,565.659,0.49677,0.29663,0.92843,0.92982,0.77672,0.84714,0.51382,1.50801,0.95794,2.10415,0.000445777,0.000445777,0.000445777
141,569.666,0.49738,0.29272,0.92944,0.91243,0.77264,0.81872,0.49434,1.51568,0.98933,2.0799,0.000438703,0.000438703,0.000438703
142,573.652,0.50205,0.29272,0.92903,0.93154,0.76786,0.84097,0.51027,1.53517,0.94862,2.11985,0.000431629,0.000431629,0.000431629
143,577.664,0.48938,0.29105,0.92366,0.9227,0.77982,0.83403,0.50539,1.54492,0.98567,2.14632,0.000424556,0.000424556,0.000424556
144,581.651,0.48999,0.29203,0.92317,0.91477,0.79182,0.85179,0.51429,1.54929,0.92349,2.1715,0.000417482,0.000417482,0.000417482
145,585.618,0.4941,0.29562,0.92072,0.9271,0.77966,0.84775,0.51178,1.53929,0.92425,2.16269,0.000410409,0.000410409,0.000410409
146,589.61,0.474,0.29033,0.91538,0.8693,0.79057,0.83697,0.50454,1.55844,0.97363,2.1936,0.000403335,0.000403335,0.000403335
147,593.586,0.49176,0.29278,0.92851,0.9076,0.78707,0.85596,0.52571,1.50077,0.9144,2.15163,0.000396262,0.000396262,0.000396262
