epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
107,494.32,0.80362,0.3877,0.00694,0.88488,0.82561,0.83387,0.48744,1.55639,0.96858,0.02665,0.000546887,0.000546887,0.000546887
108,498.773,0.74627,0.33727,0.00616,0.92507,0.8055,0.84638,0.49657,1.54667,0.92856,0.02659,0.000538565,0.000538565,0.000538565
109,503.307,0.77388,0.34889,0.00629,0.93682,0.81405,0.85982,0.50485,1.51194,0.986,0.02529,0.000530243,0.000530243,0.000530243
110,508.095,0.74881,0.3405,0.00616,0.93284,0.78815,0.83066,0.48712,1.51867,1.11118,0.02565,0.000521921,0.000521921,0.000521921
111,512.553,0.74197,0.32944,0.00629,0.9315,0.80014,0.84773,0.49206,1.53626,1.0707,0.026,0.000513599,0.000513599,0.000513599
112,517.012,0.72525,0.32105,0.0063,0.90877,0.80478,0.83415,0.49439,1.51238,1.06679,0.02563,0.000505278,0.000505278,0.000505278
113,521.463,0.71438,0.32236,0.0059,0.93377,0.82813,0.84565,0.49472,1.49978,1.02775,0.02517,0.000496956,0.000496956,0.000496956
114,525.999,0.72974,0.33183,0.00589,0.89628,0.79716,0.84111,0.50083,1.51747,1.04823,0.02603,0.000488634,0.000488634,0.000488634
115,530.445,0.72561,0.33575,0.00612,0.93818,0.78656,0.85054,0.49998,1.51315,1.0412,0.02568,0.000480312,0.000480312,0.000480312
116,535.687,0.71776,0.30896,0.00586,0.95304,0.81558,0.85216,0.50367,1.48686,1.01516,0.02518,0.00047199,0.00047199,0.00047199
117,540.128,0.70797,0.32212,0.00601,0.89049,0.83005,0.82703,0.48972,1.51611,1.1239,0.02577,0.000463668,0.000463668,0.000463668
118,544.566,0.70925,0.31102,0.00587,0.91513,0.79134,0.8381,0.50489,1.48466,1.10772,0.02492,0.000455347,0.000455347,0.000455347
119,549.018,0.70576,0.33263,0.00577,0.92092,0.79542,0.84302,0.48936,1.50307,1.10435,0.0255,0.000447025,0.000447025,0.000447025
120,553.576,0.70098,0.30468,0.00569,0.89505,0.81546,0.82652,0.4892,1.51215,1.1114,0.02576,0.000438703,0.000438703,0.000438703
121,558.891,0.6943,0.29762,0.00577,0.93153,0.78362,0.82098,0.49281,1.50934,1.15709,0.02562,0.000430381,0.000430381,0.000430381
122,563.331,0.69286,0.30638,0.0056,0.93949,0.79645,0.8314,0.49216,1.49675,1.10182,0.02534,0.000422059,0.000422059,0.000422059
123,567.801,0.67932,0.30999,0.0056,0.90311,0.82156,0.83417,0.49603,1.47718,1.12517,0.02506,0.000413738,0.000413738,0.000413738
124,572.257,0.67502,0.29574,0.00565,0.92222,0.78937,0.83042,0.49899,1.49586,1.12394,0.02535,0.000405416,0.000405416,0.000405416
125,576.783,0.67051,0.30566,0.00556,0.92953,0.80331,0.82727,0.4985,1.50887,1.07364,0.02606,0.000397094,0.000397094,0.000397094
126,581.219,0.66981,0.30209,0.00563,0.90777,0.78528,0.82973,0.50014,1.51664,1.12242,0.02604,0.000388772,0.000388772,0.000388772
127,586.452,0.67044,0.30295,0.00553,0.92738,0.79813,0.83086,0.49975,1.512,1.06262,0.02552,0.00038045,0.00038045,0.00038045
128,590.925,0.66458,0.30072,0.00556,0.95067,0.80372,0.8338,0.50398,1.48,1.08251,0.0252,0.000372128,0.000372128,0.000372128
129,595.36,0.66729,0.29861,0.00529,0.92787,0.79556,0.83023,0.50494,1.47794,1.06793,0.02529,0.000363807,0.000363807,0.000363807
130,599.82,0.63564,0.29247,0.00526,0.93975,0.79801,0.82853,0.49135,1.47923,1.15265,0.0254,0.000355485,0.000355485,0.000355485
131,604.356,0.64728,0.2946,0.00527,0.92703,0.79802,0.82381,0.49462,1.47676,1.08963,0.02556,0.000347163,0.000347163,0.000347163
132,609.637,0.66343,0.30681,0.00538,0.91918,0.80855,0.82424,0.50049,1.46443,1.09941,0.02485,0.000338841,0.000338841,0.000338841
133,614.069,0.63239,0.28107,0.00513,0.9201,0.79819,0.81974,0.49201,1.48967,1.14807,0.02531,0.000330519,0.000330519,0.000330519
134,618.512,0.6364,0.2933,0.00521,0.92622,0.81539,0.82462,0.49372,1.50184,1.12423,0.0259,0.000322197,0.000322197,0.000322197
